time,open,high,low,close,tick_volume,spread,real_volume
2022-08-01 20:30:00,1.02568,1.02591,1.0255,1.02559,1097,5,0
2022-08-01 20:45:00,1.02559,1.02594,1.0253,1.02592,1399,5,0
2022-08-01 21:00:00,1.02593,1.02622,1.02547,1.02566,1441,5,0
2022-08-01 21:15:00,1.02566,1.02575,1.02502,1.02517,901,5,0
2022-08-01 21:30:00,1.02518,1.02537,1.02505,1.02509,869,5,0
2022-08-01 21:45:00,1.02509,1.02566,1.02453,1.02536,2053,5,0
2022-08-01 22:00:00,1.02536,1.02559,1.02492,1.02558,1594,5,0
2022-08-01 22:15:00,1.02558,1.02593,1.0254,1.0254,1089,5,0
2022-08-01 22:30:00,1.0254,1.0258099999999999,1.02531,1.02573,1200,5,0
2022-08-01 22:45:00,1.02574,1.02594,1.02552,1.02583,888,5,0
2022-08-01 23:00:00,1.02582,1.02609,1.02556,1.02605,450,5,0
2022-08-01 23:15:00,1.02606,1.02607,1.02566,1.02574,383,5,0
2022-08-01 23:30:00,1.02574,1.0258,1.02564,1.02564,214,5,0
2022-08-01 23:45:00,1.02554,1.02609,1.0255,1.02601,541,14,0
2022-08-02 00:00:00,1.02601,1.02601,1.02488,1.02518,47,40,0
2022-08-02 00:15:00,1.02493,1.02579,1.02493,1.02578,30,49,0
2022-08-02 00:30:00,1.02578,1.02578,1.02568,1.02575,56,40,0
2022-08-02 00:45:00,1.02575,1.02585,1.02568,1.02568,75,38,0
2022-08-02 01:00:00,1.02568,1.026,1.02568,1.02579,395,20,0
2022-08-02 01:15:00,1.0258,1.02608,1.02575,1.02588,400,23,0
2022-08-02 01:30:00,1.02589,1.02622,1.0258099999999999,1.02592,472,16,0
2022-08-02 01:45:00,1.02602,1.02632,1.02593,1.02619,244,5,0
2022-08-02 02:00:00,1.02619,1.02686,1.02614,1.02669,913,5,0
2022-08-02 02:15:00,1.02668,1.02675,1.02648,1.02649,532,5,0
2022-08-02 02:30:00,1.02649,1.02651,1.0262,1.02636,536,5,0
2022-08-02 02:45:00,1.02635,1.02636,1.02593,1.02625,606,5,0
2022-08-02 03:00:00,1.02626,1.02654,1.02563,1.02601,1940,5,0
2022-08-02 03:15:00,1.026,1.02722,1.02559,1.02708,2413,5,0
2022-08-02 03:30:00,1.02708,1.02938,1.02669,1.0285,4113,5,0
2022-08-02 03:45:00,1.0285,1.029,1.02844,1.02864,2487,5,0
2022-08-02 04:00:00,1.02864,1.02865,1.02655,1.02676,2628,5,0
2022-08-02 04:15:00,1.02676,1.02745,1.02648,1.02731,2464,5,0
2022-08-02 04:30:00,1.0273,1.02828,1.0270299999999999,1.02718,3555,5,0
2022-08-02 04:45:00,1.02717,1.02743,1.02655,1.0268,2171,5,0
2022-08-02 05:00:00,1.0268,1.02717,1.02608,1.0264,2107,5,0
2022-08-02 05:15:00,1.0264,1.02689,1.0261,1.02678,1675,5,0
2022-08-02 05:30:00,1.02678,1.02743,1.0267,1.02693,1257,5,0
2022-08-02 05:45:00,1.02693,1.02763,1.02673,1.02745,1323,5,0
2022-08-02 06:00:00,1.02744,1.02749,1.02652,1.02671,1635,5,0
2022-08-02 06:15:00,1.02671,1.02823,1.02663,1.02764,1797,4,0
2022-08-02 06:30:00,1.02764,1.02766,1.02702,1.02763,1403,5,0
2022-08-02 06:45:00,1.02763,1.02765,1.02718,1.02737,901,5,0
2022-08-02 07:00:00,1.02737,1.02756,1.02715,1.02736,998,5,0
2022-08-02 07:15:00,1.02736,1.02756,1.0270299999999999,1.02715,875,5,0
2022-08-02 07:30:00,1.02713,1.02794,1.0268,1.02737,2177,4,0
2022-08-02 07:45:00,1.02737,1.02741,1.02685,1.02711,1362,5,0
2022-08-02 08:00:00,1.02711,1.02747,1.02698,1.02732,1603,5,0
2022-08-02 08:15:00,1.02732,1.02759,1.02692,1.02744,1177,5,0
2022-08-02 08:30:00,1.02743,1.02767,1.02716,1.02745,1107,5,0
2022-08-02 08:45:00,1.02744,1.02759,1.02652,1.02675,1258,5,0
2022-08-02 09:00:00,1.02675,1.02675,1.02575,1.02584,2660,5,0
2022-08-02 09:15:00,1.02584,1.02594,1.02514,1.02545,2728,5,0
2022-08-02 09:30:00,1.02544,1.02545,1.02358,1.02395,2569,5,0
2022-08-02 09:45:00,1.02395,1.02487,1.02384,1.02416,2394,5,0
2022-08-02 10:00:00,1.02415,1.02469,1.02343,1.02387,4193,4,0
2022-08-02 10:15:00,1.02386,1.02482,1.02357,1.02402,3279,3,0
2022-08-02 10:30:00,1.02401,1.02401,1.0215,1.02273,5793,5,0
2022-08-02 10:45:00,1.02275,1.0235,1.02212,1.02246,4042,5,0
2022-08-02 11:00:00,1.02246,1.02297,1.0219,1.02286,3220,5,0
2022-08-02 11:15:00,1.02286,1.02444,1.02259,1.02347,4224,4,0
2022-08-02 11:30:00,1.02348,1.02377,1.02284,1.02322,3480,5,0
2022-08-02 11:45:00,1.02321,1.02413,1.02306,1.02406,2651,5,0
2022-08-02 12:00:00,1.02406,1.02432,1.02382,1.02417,2306,5,0
2022-08-02 12:15:00,1.02417,1.02424,1.02319,1.02351,1845,4,0
2022-08-02 12:30:00,1.02351,1.02454,1.02312,1.02382,2603,5,0
2022-08-02 12:45:00,1.02382,1.02387,1.02326,1.02379,2229,5,0
2022-08-02 13:00:00,1.02378,1.02389,1.02301,1.02353,1985,5,0
2022-08-02 13:15:00,1.02353,1.02385,1.0231,1.02337,1994,5,0
2022-08-02 13:30:00,1.02337,1.02369,1.0233,1.0233,1903,5,0
2022-08-02 13:45:00,1.0233,1.0233,1.02212,1.02268,2753,5,0
2022-08-02 14:00:00,1.02267,1.02359,1.02236,1.02319,2298,5,0
2022-08-02 14:15:00,1.02319,1.02426,1.0231,1.0238,2017,5,0
2022-08-02 14:30:00,1.0238,1.02408,1.02313,1.02326,1938,5,0
2022-08-02 14:45:00,1.02325,1.02391,1.0219,1.02235,3405,5,0
2022-08-02 15:00:00,1.02235,1.02326,1.02211,1.02242,2898,4,0
2022-08-02 15:15:00,1.02243,1.02256,1.02098,1.02162,3877,4,0
2022-08-02 15:30:00,1.02161,1.02183,1.02071,1.02143,3889,5,0
2022-08-02 15:45:00,1.02143,1.02177,1.02065,1.02116,2818,5,0
2022-08-02 16:00:00,1.02117,1.02293,1.02117,1.02286,4217,5,0
2022-08-02 16:15:00,1.02285,1.02311,1.02152,1.02239,3706,5,0
2022-08-02 16:30:00,1.0224,1.02358,1.02208,1.02236,5511,5,0
2022-08-02 16:45:00,1.02236,1.0227,1.0202,1.02069,7479,5,0
2022-08-02 17:00:00,1.02068,1.02089,1.01809,1.01934,7328,5,0
2022-08-02 17:15:00,1.01935,1.02097,1.01899,1.0207,5113,5,0
2022-08-02 17:30:00,1.02069,1.02117,1.0193,1.02064,6017,5,0
2022-08-02 17:45:00,1.02064,1.02092,1.01928,1.01997,6409,5,0
2022-08-02 18:00:00,1.01996,1.02042,1.0191,1.01912,5189,5,0
2022-08-02 18:15:00,1.01912,1.02026,1.01908,1.02004,3308,5,0
2022-08-02 18:30:00,1.02004,1.0213,1.01982,1.02034,2965,5,0
2022-08-02 18:45:00,1.02035,1.0204,1.01911,1.01959,2616,5,0
2022-08-02 19:00:00,1.01959,1.02059,1.01915,1.0201500000000001,3104,5,0
2022-08-02 19:15:00,1.0201500000000001,1.02103,1.0201500000000001,1.02066,2084,5,0
2022-08-02 19:30:00,1.02066,1.02066,1.01984,1.02018,1765,5,0
2022-08-02 19:45:00,1.02017,1.02018,1.0193,1.01948,1637,5,0
2022-08-02 20:00:00,1.01948,1.01959,1.01867,1.0187599999999999,1846,5,0
2022-08-02 20:15:00,1.01877,1.01877,1.01723,1.01753,2058,5,0
2022-08-02 20:30:00,1.01753,1.01778,1.01721,1.01747,2071,5,0
2022-08-02 20:45:00,1.01746,1.01845,1.01707,1.01838,1825,5,0
2022-08-02 21:00:00,1.01837,1.01841,1.01759,1.0179,1683,5,0
2022-08-02 21:15:00,1.0179,1.01868,1.01742,1.0186,1763,5,0
2022-08-02 21:30:00,1.0186,1.01893,1.01803,1.01803,1872,5,0
2022-08-02 21:45:00,1.01802,1.01834,1.01721,1.01727,1853,5,0
2022-08-02 22:00:00,1.01727,1.01756,1.01709,1.01747,1362,5,0
2022-08-02 22:15:00,1.01747,1.01773,1.01736,1.01753,1141,5,0
2022-08-02 22:30:00,1.01753,1.01804,1.01742,1.01793,1226,5,0
2022-08-02 22:45:00,1.01791,1.01793,1.01681,1.01688,1197,5,0
2022-08-02 23:00:00,1.01688,1.01697,1.01666,1.01667,467,5,0
2022-08-02 23:15:00,1.01667,1.01679,1.01633,1.01647,351,5,0
2022-08-02 23:30:00,1.01647,1.01661,1.01633,1.01651,273,5,0
2022-08-02 23:45:00,1.01641,1.01658,1.01637,1.01645,279,21,0
2022-08-03 00:00:00,1.01644,1.01649,1.01631,1.01631,22,30,0
2022-08-03 00:15:00,1.01617,1.01634,1.01615,1.0163,59,32,0
2022-08-03 00:30:00,1.01627,1.01627,1.01618,1.01621,36,40,0
2022-08-03 00:45:00,1.0162,1.01626,1.01619,1.01622,31,37,0
2022-08-03 01:00:00,1.01622,1.01703,1.01622,1.01701,1205,24,0
2022-08-03 01:15:00,1.01701,1.01712,1.01666,1.01677,852,19,0
2022-08-03 01:30:00,1.01677,1.01707,1.01669,1.01684,514,22,0
2022-08-03 01:45:00,1.01694,1.01701,1.01628,1.0164,936,5,0
2022-08-03 02:00:00,1.01639,1.01658,1.01617,1.01633,943,5,0
2022-08-03 02:15:00,1.01631,1.01634,1.01567,1.0158,666,5,0
2022-08-03 02:30:00,1.0158,1.01609,1.01558,1.01558,668,5,0
2022-08-03 02:45:00,1.01559,1.01573,1.01543,1.01562,711,5,0
2022-08-03 03:00:00,1.01562,1.0164,1.01555,1.01565,1848,5,0
2022-08-03 03:15:00,1.01566,1.01598,1.01503,1.01507,1765,5,0
2022-08-03 03:30:00,1.01508,1.01556,1.015,1.01504,1231,5,0
2022-08-03 03:45:00,1.01504,1.01579,1.01504,1.01579,1231,5,0
2022-08-03 04:00:00,1.0158,1.01651,1.01567,1.01645,1720,5,0
2022-08-03 04:15:00,1.01645,1.01669,1.01605,1.01609,1905,5,0
2022-08-03 04:30:00,1.01609,1.01652,1.01586,1.01636,1039,5,0
2022-08-03 04:45:00,1.01636,1.0171,1.01621,1.01706,1511,5,0
2022-08-03 05:00:00,1.01706,1.0177,1.01686,1.01731,1088,5,0
2022-08-03 05:15:00,1.0173,1.01771,1.01714,1.01727,1265,5,0
2022-08-03 05:30:00,1.01727,1.01779,1.01727,1.01769,1062,5,0
2022-08-03 05:45:00,1.01769,1.01821,1.01755,1.01803,1311,5,0
2022-08-03 06:00:00,1.01803,1.01831,1.01793,1.01831,987,5,0
2022-08-03 06:15:00,1.01832,1.01899,1.01785,1.01791,1833,5,0
2022-08-03 06:30:00,1.0179,1.01831,1.01771,1.01824,691,5,0
2022-08-03 06:45:00,1.01824,1.01936,1.01816,1.01913,1164,5,0
2022-08-03 07:00:00,1.01913,1.0193,1.0188,1.01897,1834,5,0
2022-08-03 07:15:00,1.01898,1.01906,1.01868,1.01889,852,5,0
2022-08-03 07:30:00,1.0189,1.01906,1.0185,1.01853,847,5,0
2022-08-03 07:45:00,1.01854,1.01877,1.0181,1.01859,932,5,0
2022-08-03 08:00:00,1.01858,1.01868,1.01786,1.01787,1112,4,0
2022-08-03 08:15:00,1.01787,1.01817,1.01753,1.01784,796,5,0
2022-08-03 08:30:00,1.01783,1.01827,1.01777,1.01813,784,5,0
2022-08-03 08:45:00,1.01813,1.01824,1.01742,1.0176,973,5,0
2022-08-03 09:00:00,1.0176,1.018,1.01693,1.01754,2015,5,0
2022-08-03 09:15:00,1.01754,1.01771,1.01671,1.01742,1661,5,0
2022-08-03 09:30:00,1.01742,1.01779,1.01605,1.01633,2395,5,0
2022-08-03 09:45:00,1.01633,1.01665,1.01539,1.01594,2605,5,0
2022-08-03 10:00:00,1.01594,1.01726,1.0159,1.01697,4119,5,0
2022-08-03 10:15:00,1.01699,1.01912,1.01687,1.01842,4920,5,0
2022-08-03 10:30:00,1.01843,1.01875,1.01782,1.01836,3504,5,0
2022-08-03 10:45:00,1.01836,1.01845,1.01751,1.01769,3664,4,0
2022-08-03 11:00:00,1.0177,1.01884,1.0177,1.01807,3147,5,0
2022-08-03 11:15:00,1.01807,1.0189,1.01803,1.0187599999999999,2339,5,0
2022-08-03 11:30:00,1.01875,1.01886,1.01811,1.01846,2162,4,0
2022-08-03 11:45:00,1.01846,1.01885,1.01813,1.01875,2163,5,0
2022-08-03 12:00:00,1.01875,1.01977,1.01845,1.01944,2864,4,0
2022-08-03 12:15:00,1.01944,1.01952,1.0185,1.0185,2442,5,0
2022-08-03 12:30:00,1.0185,1.01905,1.01811,1.0186,2139,5,0
2022-08-03 12:45:00,1.0186,1.01885,1.01827,1.0186,1510,5,0
2022-08-03 13:00:00,1.01861,1.02003,1.0186,1.01975,2850,4,0
2022-08-03 13:15:00,1.01974,1.01976,1.01795,1.0181,3051,5,0
2022-08-03 13:30:00,1.0181,1.01851,1.01785,1.01829,2592,5,0
2022-08-03 13:45:00,1.01828,1.01917,1.0182,1.01875,2437,5,0
2022-08-03 14:00:00,1.0187599999999999,1.01985,1.01869,1.01961,2196,5,0
2022-08-03 14:15:00,1.01961,1.02103,1.01874,1.02072,2736,5,0
2022-08-03 14:30:00,1.02073,1.02095,1.01867,1.01885,2920,5,0
2022-08-03 14:45:00,1.01884,1.01896,1.018,1.01839,2977,5,0
2022-08-03 15:00:00,1.01839,1.01946,1.0183,1.01944,2769,5,0
2022-08-03 15:15:00,1.01945,1.01967,1.01859,1.01862,3106,5,0
2022-08-03 15:30:00,1.0186,1.01935,1.01823,1.01894,3400,5,0
2022-08-03 15:45:00,1.01894,1.01905,1.01798,1.01858,2704,5,0
2022-08-03 16:00:00,1.01857,1.01874,1.01757,1.01758,2318,5,0
2022-08-03 16:15:00,1.01759,1.01783,1.01657,1.01727,2750,4,0
2022-08-03 16:30:00,1.01728,1.01785,1.01656,1.01679,3054,5,0
2022-08-03 16:45:00,1.01679,1.01754,1.01654,1.01699,3620,5,0
2022-08-03 17:00:00,1.01699,1.01699,1.01351,1.01465,11517,5,0
2022-08-03 17:15:00,1.01465,1.01465,1.01271,1.01393,7359,5,0
2022-08-03 17:30:00,1.01393,1.01448,1.01257,1.01332,6160,5,0
2022-08-03 17:45:00,1.01331,1.01367,1.01251,1.013,5132,5,0
2022-08-03 18:00:00,1.01301,1.01376,1.01224,1.01342,3808,4,0
2022-08-03 18:15:00,1.01341,1.01399,1.01318,1.01365,3083,5,0
2022-08-03 18:30:00,1.01366,1.01464,1.01343,1.01413,3005,5,0
2022-08-03 18:45:00,1.01413,1.01445,1.01366,1.01443,2656,5,0
2022-08-03 19:00:00,1.01444,1.01566,1.01399,1.01522,3075,5,0
2022-08-03 19:15:00,1.01522,1.01665,1.01494,1.01563,3030,5,0
2022-08-03 19:30:00,1.01563,1.01605,1.01507,1.01539,1921,5,0
2022-08-03 19:45:00,1.01538,1.01538,1.01458,1.01499,1401,5,0
2022-08-03 20:00:00,1.01499,1.01548,1.01482,1.01519,1188,5,0
2022-08-03 20:15:00,1.0152,1.01562,1.01517,1.01562,925,5,0
2022-08-03 20:30:00,1.01561,1.01599,1.01543,1.01562,926,5,0
2022-08-03 20:45:00,1.01562,1.01583,1.01505,1.01575,925,5,0
2022-08-03 21:00:00,1.01575,1.01602,1.01531,1.0155,1081,5,0
2022-08-03 21:15:00,1.0155,1.016,1.01526,1.01581,996,5,0
2022-08-03 21:30:00,1.01581,1.01603,1.01492,1.01508,1040,5,0
2022-08-03 21:45:00,1.01508,1.01564,1.01492,1.01546,1290,5,0
2022-08-03 22:00:00,1.01547,1.0161,1.01539,1.01604,1286,5,0
2022-08-03 22:15:00,1.01604,1.01661,1.01596,1.01654,1190,5,0
2022-08-03 22:30:00,1.01653,1.01738,1.01641,1.01715,1129,5,0
2022-08-03 22:45:00,1.01715,1.01715,1.01667,1.01682,1003,5,0
2022-08-03 23:00:00,1.01682,1.0172,1.01678,1.01682,683,5,0
2022-08-03 23:15:00,1.01683,1.01703,1.01678,1.01692,434,5,0
2022-08-03 23:30:00,1.01694,1.0172,1.01673,1.01714,354,5,0
2022-08-03 23:45:00,1.01715,1.01716,1.01616,1.01621,1006,5,0
2022-08-04 00:00:00,1.01621,1.01661,1.01566,1.0165,32,41,0
2022-08-04 00:15:00,1.0165,1.01676,1.01647,1.01666,74,31,0
2022-08-04 00:30:00,1.01666,1.01672,1.01662,1.01669,48,31,0
2022-08-04 00:45:00,1.01669,1.01683,1.01669,1.01678,65,32,0
2022-08-04 01:00:00,1.01698,1.01698,1.0155,1.01595,1908,15,0
2022-08-04 01:15:00,1.01596,1.01633,1.0158,1.01589,806,20,0
2022-08-04 01:30:00,1.01589,1.01639,1.01589,1.01619,561,21,0
2022-08-04 01:45:00,1.01629,1.0163,1.01614,1.01616,309,5,0
2022-08-04 02:00:00,1.01616,1.01623,1.01585,1.01588,482,5,0
2022-08-04 02:15:00,1.01588,1.01592,1.01567,1.01576,297,5,0
2022-08-04 02:30:00,1.01577,1.01598,1.01577,1.01592,518,5,0
2022-08-04 02:45:00,1.01592,1.01595,1.01564,1.01565,462,5,0
2022-08-04 03:00:00,1.01565,1.01612,1.01541,1.0159,1460,5,0
2022-08-04 03:15:00,1.0159,1.01611,1.01569,1.0159,998,5,0
2022-08-04 03:30:00,1.0159,1.01649,1.01579,1.01626,1220,5,0
2022-08-04 03:45:00,1.01627,1.01662,1.01602,1.0165,1461,5,0
2022-08-04 04:00:00,1.01649,1.01668,1.0161,1.01621,1454,5,0
2022-08-04 04:15:00,1.01621,1.01715,1.01619,1.01707,1066,5,0
2022-08-04 04:30:00,1.01707,1.0176,1.01703,1.01741,1532,5,0
2022-08-04 04:45:00,1.0174,1.01751,1.01683,1.01689,1045,5,0
2022-08-04 05:00:00,1.01689,1.01728,1.01668,1.0167,716,5,0
2022-08-04 05:15:00,1.0167,1.01687,1.0165,1.01661,585,5,0
2022-08-04 05:30:00,1.01661,1.01664,1.01614,1.01646,692,5,0
2022-08-04 05:45:00,1.01646,1.01663,1.01625,1.01645,402,5,0
2022-08-04 06:00:00,1.01645,1.01705,1.01643,1.01674,529,5,0
2022-08-04 06:15:00,1.01674,1.01686,1.01635,1.01649,422,5,0
2022-08-04 06:30:00,1.01648,1.01655,1.01613,1.01615,560,5,0
2022-08-04 06:45:00,1.01615,1.01626,1.01601,1.01626,504,5,0
2022-08-04 07:00:00,1.01626,1.01658,1.01624,1.01642,642,5,0
2022-08-04 07:15:00,1.01642,1.01644,1.01625,1.01631,439,5,0
2022-08-04 07:30:00,1.01631,1.01649,1.0161,1.01638,441,5,0
2022-08-04 07:45:00,1.01637,1.01674,1.01622,1.0164,768,5,0
2022-08-04 08:00:00,1.01639,1.01666,1.01622,1.01661,571,5,0
2022-08-04 08:15:00,1.01661,1.01737,1.01653,1.01722,585,5,0
2022-08-04 08:30:00,1.01721,1.01724,1.01629,1.01651,1189,5,0
2022-08-04 08:45:00,1.01651,1.01696,1.01616,1.01627,775,5,0
2022-08-04 09:00:00,1.01628,1.01674,1.01617,1.01634,1752,5,0
2022-08-04 09:15:00,1.01634,1.01647,1.01563,1.0161,1931,5,0
2022-08-04 09:30:00,1.01611,1.01662,1.01572,1.01643,1681,5,0
2022-08-04 09:45:00,1.01643,1.01724,1.01622,1.01679,1971,5,0
2022-08-04 10:00:00,1.01678,1.01843,1.01663,1.01789,3832,5,0
2022-08-04 10:15:00,1.01789,1.01861,1.01762,1.01841,3010,5,0
2022-08-04 10:30:00,1.01841,1.01862,1.0178,1.01781,2457,5,0
2022-08-04 10:45:00,1.0178,1.01806,1.01734,1.01788,2071,5,0
2022-08-04 11:00:00,1.01788,1.01859,1.01745,1.01827,2397,5,0
2022-08-04 11:15:00,1.01827,1.01873,1.0175,1.01757,2167,5,0
2022-08-04 11:30:00,1.01757,1.01827,1.01742,1.01823,2007,4,0
2022-08-04 11:45:00,1.01823,1.0194,1.01784,1.01915,2060,4,0
2022-08-04 12:00:00,1.01915,1.01928,1.01862,1.01874,1984,5,0
2022-08-04 12:15:00,1.01873,1.0194,1.01855,1.01911,2019,4,0
2022-08-04 12:30:00,1.01911,1.01965,1.01886,1.01962,2004,5,0
2022-08-04 12:45:00,1.01962,1.01978,1.01873,1.01883,1912,5,0
2022-08-04 13:00:00,1.01883,1.01933,1.01867,1.01913,2027,5,0
2022-08-04 13:15:00,1.01913,1.01943,1.01866,1.01934,1630,5,0
2022-08-04 13:30:00,1.01934,1.01936,1.01851,1.01911,1757,4,0
2022-08-04 13:45:00,1.01912,1.0196,1.01895,1.01921,1866,4,0
2022-08-04 14:00:00,1.01919,1.01957,1.01725,1.01778,7121,4,0
2022-08-04 14:15:00,1.01778,1.01947,1.01762,1.01849,3328,5,0
2022-08-04 14:30:00,1.01849,1.01863,1.0165,1.01684,4393,5,0
2022-08-04 14:45:00,1.01684,1.01787,1.01601,1.01759,5573,5,0
2022-08-04 15:00:00,1.01759,1.01813,1.01653,1.01805,4629,5,0
2022-08-04 15:15:00,1.01805,1.01817,1.01723,1.01779,3782,5,0
